C,0.551515,0.098523,2.000000,2.000000,0.311470,1.260294,2.000000
C,0.488987,0.099722,2.000000,2.000000,0.327074,1.253949,2.000000
C,0.395349,0.098784,2.000000,2.000000,0.306177,1.276749,2.000000
C,0.449664,0.097370,3.000000,4.000000,0.374978,1.077705,4.000000
C,0.455752,0.080200,7.000000,4.000000,0.559996,1.079963,4.000000
C,0.611111,0.110777,1.000000,2.000000,0.000000,1.701333,6.000000
C,0.448276,0.106815,2.000000,4.000000,0.058811,1.357568,6.000000
C,0.530864,0.120590,1.000000,2.000000,0.000000,2.103912,1.000000
C,0.466292,0.092379,1.000000,2.000000,0.000000,2.321095,4.000000
C,0.490385,0.107234,4.000000,2.000000,0.134457,1.188511,2.000000
C,0.476923,0.100101,1.000000,4.000000,0.000000,1.658960,2.000000
C,0.313187,0.083744,2.000000,4.000000,0.000000,2.209251,4.000000
C,0.500000,0.100478,2.000000,2.000000,0.328798,1.282622,2.000000
C,0.493671,0.090557,4.000000,2.000000,0.379523,1.306580,2.000000
C,0.551724,0.111011,6.000000,4.000000,0.142561,1.168275,2.000000
C,0.549020,0.108229,3.000000,3.000000,0.324170,1.038513,2.000000
C,0.514852,0.094487,2.000000,4.000000,0.566509,1.023828,2.000000
C,0.554878,0.097686,2.000000,2.000000,0.324520,1.265756,2.000000
C,0.384058,0.094520,1.000000,2.000000,0.000000,2.072753,4.000000
C,0.452830,0.111500,1.000000,2.000000,0.000000,1.937636,1.000000
C,0.428571,0.100223,2.000000,2.000000,0.303203,1.280463,2.000000
C,0.595628,0.087937,1.000000,2.000000,0.000000,2.183019,6.000000
C,0.452830,0.111500,1.000000,2.000000,0.000000,1.937636,1.000000
C,0.380471,0.105098,2.000000,4.000000,0.109294,1.174005,2.000000
C,0.557971,0.107289,2.000000,4.000000,0.337034,1.189167,2.000000
C,0.539185,0.091428,3.000000,4.000000,0.476926,1.054302,2.000000
C,0.387283,0.094883,1.000000,2.000000,0.000000,2.006948,6.000000
C,0.518828,0.085432,2.000000,4.000000,0.837493,1.010755,0.000000
C,0.446154,0.113904,2.000000,4.000000,0.113290,1.210021,2.000000
C,0.503067,0.092887,1.000000,4.000000,0.000000,1.917542,4.000000
C,0.460938,0.089621,3.000000,4.000000,0.467050,1.081457,4.000000
C,0.625806,0.088863,7.000000,4.000000,0.003695,1.742576,4.000000
C,0.342857,0.094676,1.000000,4.000000,0.000000,2.366935,4.000000
C,0.544304,0.096504,1.000000,2.000000,0.000000,2.233073,6.000000
C,0.600000,0.096426,5.000000,4.000000,0.472167,1.038226,2.000000
C,0.411111,0.093531,2.000000,2.000000,0.295423,1.323839,5.000000
C,0.538012,0.112184,1.000000,2.000000,0.000000,2.034215,2.000000
C,0.515337,0.114626,2.000000,2.000000,0.000924,2.013862,4.000000
C,0.597765,0.101389,1.000000,4.000000,0.000000,1.851941,5.000000
C,0.354610,0.086799,2.000000,4.000000,0.660025,1.021770,0.000000
C,0.484211,0.111808,2.000000,2.000000,0.225889,1.205400,2.000000
C,0.497835,0.096299,2.000000,4.000000,0.789043,1.007651,0.000000
C,0.474860,0.096794,2.000000,2.000000,0.000000,2.213704,4.000000
C,0.598485,0.084472,2.000000,4.000000,0.542931,1.059571,6.000000
C,0.527273,0.104456,1.000000,3.000000,0.000000,2.043361,4.000000
C,0.600000,0.109346,2.000000,4.000000,0.197778,1.201655,2.000000
C,0.412698,0.091466,1.000000,4.000000,0.000000,2.225431,2.000000
C,0.392694,0.097342,8.000000,4.000000,0.145192,1.169390,2.000000
C,0.371728,0.085756,3.000000,2.000000,0.127710,1.204047,2.000000
C,0.435294,0.095750,2.000000,2.000000,0.325769,1.302080,2.000000
C,0.453608,0.092260,1.000000,4.000000,0.000000,2.189252,6.000000
C,0.469697,0.101732,3.000000,4.000000,0.400323,1.054030,4.000000
C,0.348485,0.095237,1.000000,4.000000,0.000000,2.248045,6.000000
C,0.419355,0.089521,3.000000,3.000000,0.402079,1.075896,4.000000
C,0.353933,0.103601,2.000000,4.000000,0.111886,1.204407,2.000000
C,0.531250,0.097155,3.000000,4.000000,0.386726,1.081099,4.000000
C,0.588235,0.085180,2.000000,4.000000,0.500563,1.027455,0.000000
C,0.607843,0.089697,2.000000,4.000000,0.695126,1.013544,0.000000
C,0.380682,0.103776,2.000000,4.000000,0.148735,1.195339,2.000000
C,0.367816,0.095300,2.000000,4.000000,0.000188,1.841771,4.000000
C,0.311475,0.083208,1.000000,4.000000,0.000000,2.222106,4.000000
C,0.327511,0.097729,2.000000,4.000000,0.162425,1.175236,2.000000
C,0.380471,0.104899,2.000000,4.000000,0.110536,1.175686,2.000000
C,0.494949,0.116483,2.000000,2.000000,0.188244,1.206264,2.000000
C,0.539683,0.096254,3.000000,3.000000,0.402852,1.077077,4.000000
C,0.595745,0.110213,4.000000,2.000000,0.148337,1.164571,2.000000
C,0.484848,0.099647,2.000000,4.000000,0.622658,1.022120,0.000000
C,0.454545,0.119047,2.000000,2.000000,0.104323,1.184198,2.000000
C,0.486842,0.100985,2.000000,2.000000,0.314768,1.250503,2.000000
C,0.345588,0.103318,2.000000,2.000000,0.142272,1.184326,2.000000
C,0.457364,0.089420,3.000000,4.000000,0.466440,1.081748,4.000000
C,0.581699,0.094571,5.000000,4.000000,0.435452,1.073246,4.000000
C,0.419355,0.087317,3.000000,4.000000,0.443074,1.081122,4.000000
C,0.500000,0.091895,3.000000,2.000000,0.000249,2.042379,4.000000
C,0.532710,0.099606,2.000000,2.000000,0.303097,1.273203,2.000000
C,0.527559,0.111909,2.000000,2.000000,0.154038,1.178479,2.000000
C,0.456250,0.092002,2.000000,4.000000,0.498544,1.038413,2.000000
C,0.333333,0.104899,1.000000,2.000000,0.000000,2.174387,4.000000
C,0.392308,0.095794,2.000000,2.000000,0.325454,1.285252,2.000000
C,0.509554,0.100673,2.000000,2.000000,0.306799,1.262671,2.000000
C,0.378882,0.116898,1.000000,2.000000,0.000000,1.859089,2.000000
C,0.452055,0.095045,3.000000,4.000000,0.371359,1.076087,4.000000
C,0.514563,0.123674,1.000000,2.000000,0.000000,2.119221,2.000000
C,0.430000,0.090281,2.000000,4.000000,0.000000,1.890203,6.000000
C,0.551724,0.115321,2.000000,4.000000,0.134432,1.164438,2.000000
C,0.544304,0.098561,1.000000,2.000000,0.000000,2.192231,6.000000
C,0.313187,0.083927,1.000000,4.000000,0.000000,2.208220,4.000000
C,0.513761,0.113560,2.000000,2.000000,0.130174,1.181326,2.000000
C,0.301887,0.099725,1.000000,2.000000,0.000000,1.834066,6.000000
C,0.433628,0.097447,2.000000,2.000000,0.328040,1.291118,2.000000
C,0.596273,0.098288,3.000000,4.000000,0.473992,1.039744,2.000000
C,0.456250,0.090431,5.000000,4.000000,0.499847,1.037592,2.000000
C,0.415842,0.086496,1.000000,4.000000,0.000000,2.044141,6.000000
C,0.375000,0.096982,3.000000,2.000000,0.161953,1.184194,2.000000
C,0.500000,0.098938,2.000000,2.000000,0.307692,1.293578,2.000000
C,0.512048,0.109233,9.000000,2.000000,0.003229,1.940460,4.000000
C,0.535211,0.089541,3.000000,4.000000,0.345704,1.317179,6.000000
C,0.539683,0.095025,3.000000,3.000000,0.432932,1.084182,4.000000
C,0.585526,0.093553,5.000000,4.000000,0.446909,1.072165,4.000000
C,0.461538,0.131344,1.000000,2.000000,0.000000,1.626692,4.000000
C,0.338028,0.103874,2.000000,3.000000,0.094415,1.233266,2.000000
C,0.457364,0.090696,3.000000,4.000000,0.456988,1.079556,4.000000
C,0.536585,0.116264,1.000000,2.000000,0.000000,2.038607,2.000000
C,0.393064,0.092997,1.000000,2.000000,0.000000,2.042043,6.000000
C,0.412698,0.087696,2.000000,4.000000,0.000449,2.319012,2.000000
C,0.560510,0.086625,3.000000,4.000000,0.700056,1.041445,0.000000
C,0.342857,0.096305,1.000000,4.000000,0.000000,2.286796,4.000000
C,0.625806,0.094792,5.000000,4.000000,0.001242,1.710122,4.000000
C,0.461538,0.126219,2.000000,2.000000,0.000000,1.646395,4.000000
C,0.555556,0.100182,2.000000,2.000000,0.321637,1.269570,2.000000
C,0.461538,0.093110,1.000000,4.000000,0.000000,1.813954,2.000000
C,0.586207,0.089321,4.000000,2.000000,0.352884,1.273581,2.000000
C,0.364641,0.093871,1.000000,4.000000,0.000000,1.340887,6.000000
C,0.360465,0.084320,5.000000,4.000000,0.405973,1.097150,6.000000
C,0.516304,0.111084,2.000000,2.000000,0.158310,1.164403,2.000000
C,0.506329,0.089079,3.000000,4.000000,0.543030,1.080375,4.000000
C,0.493671,0.098930,2.000000,2.000000,0.345508,1.286493,2.000000
C,0.443114,0.099805,2.000000,2.000000,0.298420,1.259743,2.000000
C,0.387283,0.093603,1.000000,2.000000,0.000000,2.024938,6.000000
C,0.401985,0.114720,1.000000,2.000000,0.000000,1.725717,4.000000
C,0.330396,0.092928,7.000000,4.000000,0.167939,1.180750,2.000000
C,0.439394,0.091197,1.000000,2.000000,0.000000,1.801450,6.000000
C,0.555556,0.097217,2.000000,2.000000,0.348874,1.282124,2.000000
C,0.558140,0.113827,1.000000,2.000000,0.000000,2.049687,3.000000
C,0.342857,0.094676,1.000000,4.000000,0.000000,2.366935,4.000000
C,0.436364,0.097003,2.000000,2.000000,0.303940,1.321174,2.000000
C,0.450199,0.115087,3.000000,2.000000,0.189360,1.181043,2.000000
C,0.338028,0.098066,2.000000,3.000000,0.119114,1.250000,2.000000
C,0.321739,0.093529,1.000000,2.000000,0.000000,2.081378,6.000000
C,0.527559,0.111334,2.000000,2.000000,0.155539,1.179158,2.000000
C,0.493671,0.096950,2.000000,2.000000,0.355920,1.308563,2.000000
C,0.391753,0.105783,2.000000,4.000000,0.152174,1.201411,2.000000
C,0.448718,0.107093,1.000000,2.000000,0.000000,1.958098,4.000000
C,0.484848,0.103208,3.000000,4.000000,0.580172,1.025378,0.000000
C,0.640884,0.090892,3.000000,4.000000,0.494266,1.074068,4.000000
C,0.600000,0.111512,1.000000,2.000000,0.000000,1.705714,4.000000
C,0.500000,0.096712,1.000000,3.000000,0.000000,2.287918,4.000000
C,0.577181,0.081779,4.000000,4.000000,0.002728,2.249020,8.000000
C,0.362069,0.094094,2.000000,2.000000,0.306282,1.280194,2.000000
C,0.385135,0.121837,2.000000,4.000000,0.057767,1.151541,2.000000
C,0.392000,0.079836,3.000000,4.000000,0.741796,1.058881,4.000000
C,0.335135,0.104634,2.000000,4.000000,0.148141,1.154061,2.000000
C,0.436508,0.096818,11.000000,2.000000,0.002495,1.751446,4.000000
C,0.575000,0.108808,1.000000,2.000000,0.000000,2.414450,4.000000
C,0.321608,0.096408,3.000000,3.000000,0.080119,1.250320,4.000000
C,0.292453,0.095878,1.000000,2.000000,0.000000,1.903730,6.000000
C,0.342857,0.098154,1.000000,4.000000,0.000000,2.224698,4.000000
C,0.544554,0.098848,2.000000,4.000000,0.734581,1.017060,0.000000
C,0.558140,0.113872,1.000000,2.000000,0.000000,2.055909,3.000000
C,0.469697,0.086022,4.000000,4.000000,0.509874,1.080524,4.000000
C,0.607843,0.088325,2.000000,4.000000,0.712478,1.013526,0.000000
C,0.392000,0.106029,2.000000,2.000000,0.184993,1.178189,2.000000
C,0.446154,0.091464,2.000000,4.000000,0.731729,1.019059,0.000000
C,0.536232,0.105743,1.000000,2.000000,0.000000,1.960364,6.000000
C,0.338235,0.094724,6.000000,2.000000,0.173372,1.189446,2.000000
C,0.461207,0.111868,2.000000,4.000000,0.134469,1.160150,2.000000
C,0.402174,0.093325,2.000000,4.000000,0.000000,1.802893,4.000000
C,0.530864,0.121518,1.000000,2.000000,0.000000,2.118615,1.000000
C,0.343915,0.103601,2.000000,4.000000,0.143342,1.159838,2.000000
C,0.323171,0.081760,5.000000,4.000000,0.652359,1.025833,0.000000
C,0.512658,0.101810,2.000000,2.000000,0.295139,1.261292,2.000000
C,0.534653,0.096599,2.000000,4.000000,0.765998,1.020705,0.000000
C,0.611111,0.111067,1.000000,2.000000,0.000000,1.725543,6.000000
C,0.500000,0.123315,2.000000,2.000000,0.139946,1.179876,2.000000
C,0.474860,0.096794,2.000000,2.000000,0.000000,2.213704,4.000000
C,0.348624,0.087841,1.000000,4.000000,0.000000,1.988850,4.000000
C,0.361111,0.098389,2.000000,4.000000,0.129450,1.206055,2.000000
C,0.614035,0.099237,4.000000,4.000000,0.001066,1.600289,4.000000
C,0.380952,0.121351,2.000000,4.000000,0.069068,1.155849,2.000000
C,0.317073,0.083512,4.000000,4.000000,0.656999,1.022285,0.000000
C,0.500000,0.096705,2.000000,4.000000,0.787567,1.007645,0.000000
C,0.412214,0.096475,2.000000,2.000000,0.307569,1.295789,2.000000
C,0.553398,0.098440,2.000000,3.000000,0.534644,1.046748,2.000000
C,0.504310,0.096352,2.000000,4.000000,0.782731,1.009383,0.000000
C,0.416667,0.107603,2.000000,3.000000,0.146403,1.189590,2.000000
C,0.452830,0.108040,1.000000,2.000000,0.000000,1.981506,1.000000
C,0.518987,0.085811,2.000000,4.000000,0.000795,1.908528,4.000000
C,0.459459,0.095933,1.000000,3.000000,0.000000,2.188679,8.000000
C,0.377049,0.083223,2.000000,4.000000,0.000132,1.432827,6.000000
C,0.258929,0.096598,2.000000,4.000000,0.125251,1.231365,2.000000
C,0.509554,0.100688,2.000000,2.000000,0.311760,1.264366,2.000000
C,0.506329,0.086190,5.000000,4.000000,0.549055,1.081324,4.000000
C,0.382353,0.090053,3.000000,4.000000,0.458058,1.027247,0.000000
C,0.592308,0.086177,2.000000,4.000000,0.585525,1.037558,2.000000
C,0.489247,0.095651,1.000000,2.000000,0.000000,2.229097,4.000000
C,0.447059,0.101048,2.000000,2.000000,0.288591,1.275881,2.000000
C,0.532110,0.118837,0.000000,2.000000,0.000000,1.995471,4.000000
C,0.513761,0.112211,2.000000,2.000000,0.133826,1.177329,2.000000
C,0.611465,0.093292,5.000000,4.000000,0.361358,1.266594,2.000000
C,0.543307,0.097703,1.000000,2.000000,0.000000,2.144726,6.000000
C,0.267857,0.089042,1.000000,3.000000,0.000000,2.002159,4.000000
C,0.531250,0.107855,2.000000,2.000000,0.144737,1.216942,3.000000
C,0.473684,0.090379,1.000000,4.000000,0.000000,2.031765,4.000000
C,0.604938,0.099068,3.000000,4.000000,0.457343,1.042081,2.000000
C,0.407407,0.083766,7.000000,2.000000,0.132581,1.447177,6.000000
C,0.447059,0.100488,2.000000,2.000000,0.291471,1.277426,2.000000
C,0.504310,0.095279,2.000000,4.000000,0.806135,1.009050,0.000000
C,0.555556,0.097217,2.000000,2.000000,0.348874,1.282124,2.000000
C,0.586021,0.089522,3.000000,4.000000,0.547092,1.040605,2.000000
C,0.480000,0.103748,1.000000,4.000000,0.000000,2.323144,4.000000
C,0.619048,0.087750,2.000000,4.000000,0.658097,1.016613,0.000000
C,0.508475,0.095297,1.000000,4.000000,0.000158,1.959547,2.000000
C,0.438272,0.069604,15.000000,6.000000,0.913817,1.017209,0.000000
C,0.515152,0.091744,3.000000,4.000000,0.468722,1.087549,4.000000
C,0.357724,0.095731,2.000000,2.000000,0.304863,1.284475,2.000000
C,0.416000,0.093990,3.000000,3.000000,0.362207,1.078102,4.000000
C,0.619718,0.095987,5.000000,4.000000,0.006366,1.440542,6.000000
C,0.611111,0.110812,1.000000,2.000000,0.000000,1.731874,6.000000
C,0.596639,0.097139,2.000000,2.000000,0.270141,1.275200,2.000000
C,0.348624,0.070415,13.000000,4.000000,0.019048,2.058015,4.000000
C,0.586207,0.087268,3.000000,2.000000,0.383950,1.287809,2.000000
C,0.353933,0.094428,1.000000,3.000000,0.000000,1.319342,6.000000
C,0.382671,0.091182,1.000000,4.000000,0.000000,2.109830,4.000000
C,0.646617,0.087111,3.000000,4.000000,0.485969,1.041952,2.000000
C,0.615385,0.095355,6.000000,4.000000,0.006827,1.436888,6.000000
C,0.505682,0.093870,2.000000,4.000000,0.710873,1.012920,0.000000
C,0.532710,0.100369,2.000000,2.000000,0.302732,1.270113,2.000000
C,0.476923,0.094718,1.000000,4.000000,0.000000,1.719421,2.000000
C,0.439024,0.085141,4.000000,2.000000,0.338506,1.282826,2.000000
C,0.330396,0.092928,7.000000,4.000000,0.167939,1.180750,2.000000
C,0.486726,0.099929,2.000000,2.000000,0.328173,1.253858,2.000000
C,0.454082,0.094051,4.000000,4.000000,0.000000,2.150641,2.000000
C,0.441860,0.089693,3.000000,4.000000,0.486379,1.080952,4.000000
C,0.525210,0.098813,2.000000,4.000000,0.727995,1.008786,0.000000
C,0.514451,0.088244,1.000000,3.000000,0.000000,2.304250,4.000000
C,0.534162,0.118781,2.000000,2.000000,0.000472,2.158000,1.000000
C,0.583333,0.112708,2.000000,3.000000,0.168033,1.166181,2.000000
C,0.345972,0.101380,2.000000,3.000000,0.170065,1.172492,2.000000
C,0.294118,0.101145,2.000000,4.000000,0.126964,1.185408,2.000000
C,0.591160,0.073008,10.000000,4.000000,0.515085,1.098221,8.000000
C,0.538462,0.099086,3.000000,4.000000,0.364172,1.081798,4.000000
C,0.443609,0.090166,1.000000,2.000000,0.000000,1.804400,6.000000
C,0.581395,0.087406,2.000000,4.000000,0.584310,1.029465,0.000000
C,0.437500,0.091076,1.000000,4.000000,0.000000,2.246611,8.000000
C,0.555556,0.097564,2.000000,2.000000,0.345082,1.280065,2.000000
C,0.455224,0.112424,1.000000,2.000000,0.000000,2.071868,2.000000
C,0.601562,0.114177,1.000000,2.000000,0.000000,2.055445,4.000000
C,0.456954,0.101324,3.000000,4.000000,0.328331,1.074706,4.000000
C,0.514852,0.092135,2.000000,4.000000,0.577513,1.024883,2.000000
C,0.608696,0.091278,3.000000,4.000000,0.434524,1.130024,4.000000
C,0.551515,0.098523,2.000000,2.000000,0.311470,1.260294,2.000000
C,0.384000,0.086506,2.000000,2.000000,0.318215,1.337059,4.000000
C,0.503937,0.118861,1.000000,2.000000,0.000000,2.095495,4.000000
C,0.515625,0.095754,3.000000,3.000000,0.412903,1.081933,4.000000
C,0.407665,0.089959,3.000000,4.000000,0.462089,1.040367,2.000000
C,0.505682,0.094044,2.000000,4.000000,0.721817,1.012092,0.000000
C,0.454545,0.120502,2.000000,2.000000,0.094093,1.154485,2.000000
C,0.466258,0.107738,2.000000,4.000000,0.102929,1.204626,2.000000
C,0.544554,0.110121,3.000000,3.000000,0.323887,1.035762,2.000000
C,0.515337,0.115917,1.000000,2.000000,0.000000,1.964596,4.000000
C,0.528302,0.101052,2.000000,2.000000,0.303285,1.267597,2.000000
C,0.416667,0.108049,2.000000,3.000000,0.141189,1.185294,2.000000
C,0.529412,0.099279,2.000000,4.000000,0.730840,1.017406,0.000000
C,0.402174,0.108131,2.000000,4.000000,0.158500,1.203781,2.000000
C,0.474860,0.096062,2.000000,2.000000,0.000000,2.215569,4.000000
C,0.555556,0.134243,1.000000,2.000000,0.000000,1.761815,2.000000
C,0.592308,0.086177,2.000000,4.000000,0.585525,1.037558,2.000000
C,0.311475,0.083547,2.000000,4.000000,0.000000,2.209171,4.000000
C,0.455752,0.081483,5.000000,4.000000,0.557722,1.080756,4.000000
C,0.469697,0.121922,2.000000,2.000000,0.086022,1.190222,2.000000
C,0.388489,0.102173,2.000000,2.000000,0.128589,1.181410,2.000000
C,0.652174,0.101025,2.000000,2.000000,0.298095,1.247120,2.000000
C,0.439394,0.123324,2.000000,2.000000,0.095283,1.169846,2.000000
C,0.471098,0.091687,2.000000,2.000000,0.000039,1.934162,6.000000
C,0.483051,0.098327,6.000000,4.000000,0.131778,1.193421,2.000000
C,0.522936,0.108309,3.000000,4.000000,0.190684,1.238856,5.000000
C,0.394366,0.080661,2.000000,4.000000,0.699080,1.056355,0.000000
C,0.510638,0.084425,4.000000,4.000000,0.004653,2.172295,4.000000
C,0.397959,0.105548,2.000000,4.000000,0.143102,1.206603,2.000000
C,0.488987,0.099771,2.000000,2.000000,0.326052,1.253585,2.000000
C,0.544304,0.097511,1.000000,2.000000,0.000000,2.216721,6.000000
C,0.504274,0.081084,7.000000,4.000000,0.000438,1.876342,6.000000
C,0.531250,0.095463,3.000000,4.000000,0.410632,1.087060,4.000000
C,0.511737,0.067324,0.000000,4.000000,0.000000,2.323634,4.000000
C,0.595588,0.085075,2.000000,4.000000,0.453027,1.031494,0.000000
C,0.563492,0.093649,1.000000,4.000000,0.000000,1.880101,2.000000
C,0.597015,0.083506,2.000000,4.000000,0.510800,1.025078,0.000000
C,0.394737,0.098798,1.000000,2.000000,0.000000,2.116318,4.000000
C,0.625806,0.094792,5.000000,4.000000,0.001242,1.710122,4.000000
C,0.616667,0.109062,2.000000,2.000000,0.184661,1.205574,6.000000
C,0.336957,0.097469,1.000000,2.000000,0.000000,2.071211,3.000000
C,0.385135,0.118978,2.000000,4.000000,0.067323,1.159363,2.000000
C,0.628571,0.118634,2.000000,2.000000,0.421053,1.017370,0.000000
C,0.456790,0.091439,1.000000,3.000000,0.000000,2.234776,4.000000
C,0.555556,0.134121,1.000000,2.000000,0.000000,1.710623,2.000000
C,0.442029,0.089014,1.000000,2.000000,0.000000,1.975130,4.000000
C,0.487500,0.117154,2.000000,2.000000,0.118622,1.184195,2.000000
C,0.276786,0.075720,7.000000,4.000000,0.010218,2.121699,4.000000
C,0.276786,0.089714,1.000000,4.000000,0.000000,1.978992,4.000000
C,0.452830,0.107393,1.000000,2.000000,0.000000,1.982862,1.000000
C,0.611111,0.111067,1.000000,2.000000,0.000000,1.725543,6.000000
C,0.529412,0.103657,3.000000,3.000000,0.374160,1.039047,2.000000
C,0.460526,0.108076,1.000000,2.000000,0.000000,1.935109,4.000000
C,0.524752,0.096237,3.000000,4.000000,0.761833,1.015565,0.000000
C,0.538462,0.097408,2.000000,4.000000,0.724765,1.017881,0.000000
C,0.452055,0.093372,1.000000,3.000000,0.000000,2.232888,4.000000
C,0.538462,0.095127,3.000000,4.000000,0.398589,1.082423,4.000000
C,0.518987,0.100720,2.000000,4.000000,0.135284,1.172343,2.000000
C,0.466667,0.102365,1.000000,2.000000,0.000000,2.444444,4.000000
C,0.348148,0.100820,2.000000,2.000000,0.163024,1.188349,2.000000
C,0.600000,0.101389,1.000000,4.000000,0.000000,1.861579,5.000000
C,0.493671,0.096950,2.000000,2.000000,0.355920,1.308563,2.000000
C,0.691781,0.088600,1.000000,4.000000,0.000000,2.011291,4.000000
C,0.311475,0.083208,1.000000,4.000000,0.000000,2.222106,4.000000
C,0.330435,0.092623,1.000000,2.000000,0.000000,2.115805,7.000000
C,0.512658,0.100177,2.000000,2.000000,0.311653,1.272081,2.000000
C,0.510638,0.084425,4.000000,4.000000,0.004653,2.172295,4.000000
C,0.685714,0.106569,3.000000,2.000000,0.255527,1.068723,4.000000
C,0.394737,0.100089,1.000000,2.000000,0.000000,2.102243,4.000000
C,0.506329,0.103037,1.000000,3.000000,0.000000,1.457006,6.000000
C,0.503106,0.102610,2.000000,4.000000,0.452749,1.099692,2.000000
C,0.343915,0.102052,2.000000,4.000000,0.146847,1.165161,2.000000
C,0.543307,0.094937,1.000000,2.000000,0.000000,2.196271,6.000000
C,0.537313,0.099702,1.000000,4.000000,0.000000,2.141390,6.000000
C,0.606838,0.094440,2.000000,2.000000,0.298884,1.283965,2.000000
C,0.555556,0.131870,1.000000,2.000000,0.000000,1.806324,2.000000
