C,0.660000,0.172609,0.000000,2.000000
C,0.523810,0.062729,0.000000,6.000000
C,0.843750,0.188738,0.000000,2.000000
C,0.885714,0.175064,0.000000,2.000000
C,0.970588,0.156097,0.000000,2.000000
C,0.238095,0.106416,2.000000,2.000000
C,0.655738,0.103077,0.000000,4.000000
C,0.825000,0.173005,0.000000,2.000000
C,0.328829,0.109277,0.000000,2.000000
C,0.452830,0.100641,2.000000,2.000000
C,0.848101,0.107685,1.000000,4.000000
C,1.454545,0.185195,0.000000,2.000000
C,1.575758,0.154647,0.000000,4.000000
C,1.452381,0.155118,0.000000,2.000000
C,0.359155,0.108804,2.000000,2.000000
C,1.094340,0.145897,0.000000,4.000000
C,0.533333,0.146477,0.000000,2.000000
C,0.771429,0.172776,0.000000,2.000000
C,0.948276,0.096487,5.000000,6.000000
C,1.061728,0.120669,2.000000,2.000000
C,0.358974,0.063822,3.000000,4.000000
C,0.262376,0.094269,0.000000,2.000000
C,0.500000,0.157062,1.000000,2.000000
C,0.507692,0.159775,1.000000,2.000000
C,0.506383,0.070307,2.000000,4.000000
C,0.491453,0.067208,4.000000,6.000000
C,0.882353,0.174693,0.000000,2.000000
C,0.861111,0.173578,0.000000,2.000000
C,0.689189,0.100379,1.000000,4.000000
C,0.736842,0.139505,0.000000,2.000000
C,1.469136,0.112441,0.000000,2.000000
C,0.297414,0.107663,0.000000,2.000000
C,0.558824,0.150108,0.000000,2.000000
C,0.513514,0.147754,0.000000,2.000000
C,0.609375,0.103476,0.000000,2.000000
C,0.375000,0.123344,1.000000,2.000000
C,0.515152,0.169706,0.000000,2.000000
C,0.400000,0.177703,0.000000,2.000000
C,0.954023,0.110084,0.000000,4.000000
C,0.564103,0.180514,0.000000,2.000000
C,0.675676,0.183545,0.000000,2.000000
C,1.550000,0.243327,0.000000,2.000000
C,0.140845,0.124117,0.000000,2.000000
C,0.270073,0.102609,2.000000,4.000000
C,0.240385,0.139965,0.000000,2.000000
C,0.086207,0.135154,0.000000,2.000000
C,0.172897,0.128489,0.000000,2.000000
C,0.104167,0.142723,0.000000,2.000000
C,1.125000,0.118634,2.000000,2.000000
C,1.347826,0.140692,0.000000,4.000000
C,0.766667,0.143900,0.000000,2.000000
C,1.088889,0.161863,0.000000,2.000000
C,4.045455,0.197583,0.000000,2.000000
C,0.806667,0.086338,0.000000,4.000000
C,2.294118,0.130573,0.000000,4.000000
C,0.662983,0.056060,3.000000,6.000000
C,0.371795,0.086377,0.000000,2.000000
C,0.208531,0.090382,1.000000,4.000000
C,0.479167,0.177180,0.000000,2.000000
C,0.478261,0.185580,0.000000,2.000000
C,0.506383,0.089080,2.000000,4.000000
C,1.168317,0.112586,0.000000,2.000000
C,0.722222,0.108262,2.000000,4.000000
C,1.437500,0.137163,0.000000,2.000000
C,0.952000,0.129628,0.000000,2.000000
C,1.560976,0.180305,0.000000,2.000000
C,0.502128,0.069158,0.000000,6.000000
C,0.666667,0.193061,0.000000,2.000000
C,0.454545,0.176998,0.000000,2.000000
C,0.567568,0.190437,0.000000,2.000000
C,0.391489,0.077225,3.000000,4.000000
C,0.510204,0.167970,0.000000,2.000000
C,0.500000,0.169393,0.000000,2.000000
C,0.254902,0.140788,0.000000,2.000000
C,0.463576,0.071316,2.000000,8.000000
C,0.543478,0.169892,0.000000,2.000000
C,0.489362,0.169633,0.000000,2.000000
C,0.228571,0.140661,0.000000,2.000000
C,0.956989,0.114320,0.000000,2.000000
C,0.186957,0.129384,0.000000,2.000000
C,0.379913,0.092392,2.000000,2.000000
C,0.723684,0.135356,0.000000,2.000000
C,0.393064,0.095862,0.000000,4.000000
C,0.735294,0.183920,0.000000,2.000000
C,0.309211,0.124923,0.000000,2.000000
C,0.500000,0.127030,0.000000,2.000000
C,0.864865,0.178237,0.000000,2.000000
C,1.150000,0.129931,0.000000,2.000000
C,0.780488,0.187951,0.000000,2.000000
C,0.744186,0.185592,0.000000,2.000000
C,0.868613,0.113999,0.000000,2.000000
C,0.900763,0.077911,5.000000,4.000000
C,1.588235,0.143194,1.000000,2.000000
N,2.608696,0.079005,6.000000,12.000000
N,0.600000,0.056273,1.000000,6.000000
N,1.428571,0.085273,1.000000,4.000000
N,1.347826,0.067900,4.000000,6.000000
N,1.136364,0.078291,0.000000,2.000000
N,1.000000,0.082428,1.000000,6.000000
N,0.636364,0.080939,2.000000,4.000000
N,1.181818,0.088063,1.000000,2.000000
N,1.160000,0.108221,2.000000,4.000000
N,1.080000,0.059817,1.000000,6.000000
N,1.095238,0.078797,1.000000,2.000000
N,1.005102,0.048948,73.000000,8.000000
N,1.043478,0.080145,0.000000,4.000000
N,0.923077,0.085527,1.000000,4.000000
N,0.956522,0.072887,0.000000,4.000000
N,1.259259,0.071365,3.000000,6.000000
N,1.400000,0.081906,1.000000,4.000000
N,2.000000,0.074273,1.000000,6.000000
N,2.550000,0.071696,2.000000,8.000000
N,0.960000,0.075412,2.000000,2.000000
N,0.733333,0.059786,0.000000,4.000000
N,1.000000,0.104425,1.000000,2.000000
N,2.741667,0.007866,7583.000000,20.000000
N,1.622222,0.059564,6.000000,4.000000
N,1.136364,0.067884,0.000000,6.000000
N,0.913043,0.094525,0.000000,2.000000
N,1.050000,0.072849,0.000000,4.000000
N,1.090909,0.072761,0.000000,4.000000
N,1.375000,0.057918,2.000000,4.000000
N,1.222222,0.066436,2.000000,10.000000
N,1.100000,0.077106,0.000000,4.000000
N,0.488372,0.036476,3.000000,6.000000
N,0.708333,0.042205,22.000000,6.000000
N,1.750000,0.099470,0.000000,4.000000
N,1.142857,0.107299,2.000000,4.000000
N,1.088235,0.149583,3.000000,2.000000
N,1.000000,0.093504,2.000000,4.000000
N,1.050000,0.066649,2.000000,4.000000
N,0.709677,0.081750,1.000000,2.000000
N,0.741935,0.072131,2.000000,4.000000
N,2.100000,0.096905,0.000000,4.000000
N,0.769231,0.042418,10.000000,8.000000
N,0.785714,0.092702,1.000000,4.000000
N,5.523809,0.139812,3.000000,6.000000
N,0.909091,0.071492,1.000000,6.000000
N,0.793103,0.084852,0.000000,2.000000
N,1.446808,0.085371,3.000000,4.000000
N,1.240000,0.073883,1.000000,4.000000
N,1.121212,0.076271,1.000000,4.000000
N,1.000000,0.077369,0.000000,4.000000
N,1.150000,0.076174,1.000000,4.000000
N,0.666667,0.067701,0.000000,4.000000
N,0.336207,0.070007,1.000000,4.000000
N,1.000000,0.083255,0.000000,4.000000
N,1.100000,0.078571,0.000000,2.000000
N,0.787879,0.080380,3.000000,4.000000
N,0.884615,0.080339,1.000000,4.000000
N,1.238095,0.083006,2.000000,6.000000
N,0.512821,0.065467,1.000000,4.000000
N,1.115385,0.060561,1.000000,8.000000
N,1.236842,0.058285,4.000000,6.000000
N,0.843750,0.093708,3.000000,4.000000
N,0.821429,0.090289,2.000000,2.000000
N,1.153846,0.059095,8.000000,6.000000
N,1.136364,0.101762,1.000000,2.000000
N,1.241379,0.057212,0.000000,6.000000
N,1.260870,0.089747,1.000000,4.000000
N,1.666667,0.075869,0.000000,6.000000
N,1.225806,0.081502,1.000000,4.000000
N,3.333333,0.075685,1.000000,8.000000
N,1.681818,0.089633,1.000000,2.000000
N,1.000000,0.088932,1.000000,2.000000
N,1.000000,0.079947,1.000000,2.000000
N,1.083333,0.072633,1.000000,4.000000
N,0.167382,0.050669,0.000000,2.000000
N,1.500000,0.071177,1.000000,6.000000
N,1.538462,0.084232,1.000000,4.000000
N,0.766667,0.071537,0.000000,4.000000
N,0.774194,0.065138,0.000000,2.000000
N,0.588235,0.071587,1.000000,2.000000
N,1.500000,0.056142,5.000000,8.000000
N,1.041667,0.075791,1.000000,4.000000
N,0.800000,0.060222,0.000000,6.000000
N,0.833333,0.084865,1.000000,2.000000
N,0.840000,0.067758,1.000000,4.000000
N,1.258065,0.141455,0.000000,2.000000
N,0.765957,0.043854,4.000000,4.000000
N,1.150000,0.078394,0.000000,4.000000
N,1.333333,0.082048,1.000000,4.000000
N,8.332298,0.033489,341.000000,16.000000
N,1.045455,0.072139,0.000000,4.000000
N,0.954545,0.071505,1.000000,4.000000
N,0.684211,0.059695,1.000000,6.000000
N,1.000000,0.075930,0.000000,4.000000
N,2.576923,0.151940,1.000000,4.000000
N,0.913043,0.084764,1.000000,4.000000
N,2.703704,0.083899,0.000000,2.000000
N,0.833333,0.082598,1.000000,2.000000
N,0.972973,0.107908,2.000000,4.000000
N,1.190476,0.074658,1.000000,4.000000
N,0.793103,0.085898,0.000000,2.000000
N,0.336207,0.068173,0.000000,2.000000
N,2.826087,0.061642,5.000000,4.000000
N,0.666667,0.084739,1.000000,4.000000
N,1.581818,0.033053,33.000000,8.000000
N,0.806452,0.080879,1.000000,2.000000
N,0.769231,0.066332,2.000000,8.000000
N,1.041667,0.083284,1.000000,2.000000
N,0.821429,0.071239,1.000000,4.000000
N,0.800000,0.073126,1.000000,4.000000
N,1.000000,0.081042,1.000000,2.000000
N,1.750000,0.075324,0.000000,8.000000
N,1.217391,0.072925,1.000000,6.000000
N,0.862069,0.074363,0.000000,4.000000
N,0.550000,0.070050,2.000000,6.000000
N,1.260870,0.082050,1.000000,4.000000
N,1.379310,0.070489,3.000000,4.000000
N,0.775000,0.105593,7.000000,4.000000
N,0.882353,0.080847,1.000000,2.000000
N,1.657143,0.074162,3.000000,2.000000
N,0.800000,0.072915,1.000000,4.000000
N,1.656530,0.018328,389.000000,20.000000
N,1.000000,0.076704,1.000000,4.000000
N,1.000000,0.074074,1.000000,6.000000
N,1.136364,0.066067,1.000000,6.000000
N,1.086957,0.097509,2.000000,6.000000
N,1.800000,0.084802,0.000000,6.000000
N,1.000000,0.090086,1.000000,2.000000
N,1.000000,0.073769,1.000000,4.000000
N,2.809524,0.078885,1.000000,6.000000
N,0.766667,0.073784,0.000000,4.000000
N,1.080000,0.103489,1.000000,4.000000
N,1.150000,0.079049,1.000000,4.000000
N,1.043478,0.091118,1.000000,6.000000
N,0.774194,0.079807,0.000000,2.000000
N,0.857143,0.075081,1.000000,4.000000
N,0.740741,0.067033,1.000000,4.000000
N,1.050000,0.075520,0.000000,4.000000
N,1.600000,0.074948,0.000000,6.000000
N,1.886121,0.040678,251.000000,16.000000
N,1.045455,0.068430,0.000000,6.000000
N,2.090909,0.067316,2.000000,10.000000
N,2.190476,0.090696,1.000000,2.000000
N,1.793621,0.046914,125.000000,4.000000
N,0.925926,0.073865,0.000000,6.000000
N,1.000000,0.085042,0.000000,2.000000
N,1.350000,0.075000,1.000000,4.000000
N,1.200000,0.071023,0.000000,6.000000
N,1.115385,0.070517,1.000000,8.000000
N,1.083333,0.095655,1.000000,2.000000
N,1.000000,0.081270,1.000000,4.000000
N,0.875000,0.068738,0.000000,4.000000
N,0.952381,0.074432,0.000000,4.000000
N,1.720000,0.072391,2.000000,8.000000
N,0.631579,0.071200,1.000000,4.000000
N,0.362069,0.069341,0.000000,2.000000
N,1.857143,0.050512,5.000000,4.000000
N,1.130435,0.075559,1.000000,4.000000
N,1.100000,0.073886,0.000000,4.000000
N,1.000000,0.078674,2.000000,4.000000
N,0.714286,0.086957,2.000000,2.000000
N,0.793103,0.085105,2.000000,4.000000
N,0.952381,0.079197,1.000000,2.000000
N,0.869565,0.061404,1.000000,6.000000
N,1.166667,0.079078,1.000000,4.000000
N,0.606061,0.059614,1.000000,4.000000
N,1.731707,0.068487,5.000000,6.000000
N,3.000000,0.049661,5.000000,14.000000
N,1.350000,0.088672,0.000000,2.000000
N,0.687500,0.067249,1.000000,4.000000
N,0.814815,0.081713,3.000000,4.000000
N,0.954545,0.077129,1.000000,4.000000
N,0.478261,0.064973,1.000000,4.000000
N,1.521739,0.063202,3.000000,2.000000
N,0.812500,0.072362,1.000000,4.000000
N,1.125000,0.074830,4.000000,2.000000
N,1.285714,0.078274,2.000000,6.000000
N,1.035714,0.054696,5.000000,6.000000
N,1.318182,0.080832,2.000000,6.000000
N,1.173913,0.086015,2.000000,4.000000
N,0.530612,0.046197,13.000000,2.000000
N,1.000000,0.079722,1.000000,4.000000
N,0.727273,0.058667,7.000000,4.000000
N,1.000000,0.079570,1.000000,4.000000
N,1.360000,0.073396,1.000000,4.000000
N,0.827586,0.059529,1.000000,6.000000
N,0.807692,0.059108,1.000000,6.000000
N,1.100000,0.071507,0.000000,4.000000
N,0.909091,0.073886,1.000000,4.000000
N,55.172413,0.047469,0.000000,42.000000
N,0.756757,0.049722,4.000000,6.000000
N,0.047799,0.044446,1.000000,2.000000
N,1.000000,0.066418,0.000000,4.000000
N,1.120370,0.032635,107.000000,8.000000
N,0.965517,0.074966,2.000000,8.000000
N,0.875000,0.088117,2.000000,4.000000
N,0.815789,0.079477,0.000000,4.000000
N,0.840000,0.078465,4.000000,4.000000
N,1.217391,0.070868,1.000000,6.000000
N,0.785714,0.067294,1.000000,4.000000
N,2.562874,0.057669,12.000000,4.000000
N,0.174923,0.070093,76.000000,2.000000
N,1.000000,0.032603,27.000000,12.000000
N,1.050000,0.079873,0.000000,4.000000
N,1.108108,0.056320,13.000000,10.000000
N,1.714286,0.073762,0.000000,6.000000
N,0.866667,0.065309,1.000000,4.000000
N,1.000000,0.081967,0.000000,2.000000
N,0.454545,0.066322,0.000000,6.000000
N,1.527778,0.061333,4.000000,6.000000
N,1.954545,0.064362,3.000000,4.000000
N,1.904762,0.058869,72.000000,2.000000
N,1.772727,0.090568,0.000000,4.000000
N,0.750000,0.112924,3.000000,2.000000
N,1.050000,0.082479,1.000000,2.000000
N,1.333333,0.016615,1580.000000,28.000000
N,0.193287,0.029421,220.000000,2.000000
N,2.827751,0.017096,58.000000,10.000000
N,1.250000,0.089726,1.000000,6.000000
N,1.050000,0.070652,6.000000,2.000000
N,1.037037,0.078166,2.000000,4.000000
N,1.090909,0.086897,0.000000,2.000000
N,1.000000,0.098148,1.000000,2.000000
N,0.663866,0.047673,22.000000,8.000000
N,3.050000,0.071057,2.000000,10.000000
N,1.450000,0.099704,0.000000,2.000000
N,1.720000,0.070073,1.000000,6.000000
N,0.935484,0.072873,0.000000,4.000000
N,2.452107,0.024737,526.000000,12.000000
N,0.229167,0.082996,1.000000,2.000000
N,0.750000,0.087033,2.000000,2.000000
N,1.545455,0.070096,1.000000,6.000000
N,1.000000,0.071004,0.000000,4.000000
N,0.666667,0.071792,0.000000,4.000000
N,18.333334,0.094528,0.000000,2.000000
N,0.935484,0.073701,1.000000,4.000000
N,1.643678,0.117192,3.000000,6.000000
N,1.068966,0.060024,0.000000,2.000000
N,0.800000,0.070022,0.000000,6.000000
N,11.216418,0.043632,507.000000,18.000000
N,1.458333,0.074421,26.000000,6.000000
N,1.000000,0.074350,0.000000,4.000000
N,1.333333,0.022743,272.000000,14.000000
N,1.260870,0.101986,2.000000,4.000000
N,0.840000,0.066205,1.000000,6.000000
N,1.037037,0.071552,1.000000,6.000000
N,0.757576,0.068084,0.000000,4.000000
N,1.533333,0.053325,10.000000,10.000000
N,0.783784,0.087330,2.000000,4.000000
N,1.250000,0.089742,1.000000,6.000000
N,0.906250,0.072947,1.000000,4.000000
N,1.076923,0.069964,1.000000,6.000000
N,1.333333,0.009498,4068.000000,62.000000
N,1.696000,0.060930,4.000000,6.000000
N,2.818182,0.065734,2.000000,6.000000
N,0.833333,0.101376,1.000000,2.000000
N,0.958333,0.077560,0.000000,2.000000
N,1.000000,0.080855,2.000000,4.000000
N,1.550000,0.071381,1.000000,6.000000
N,2.010989,0.128120,4.000000,4.000000
N,1.750000,0.077073,0.000000,6.000000
N,0.814815,0.073356,1.000000,6.000000
N,0.600000,0.058858,9.000000,4.000000
N,1.095238,0.079304,0.000000,4.000000
N,0.308824,0.062562,12.000000,4.000000
N,3.883824,0.023051,938.000000,26.000000
N,0.627907,0.103826,7.000000,4.000000
N,1.590909,0.081703,1.000000,4.000000
N,0.511111,0.065920,1.000000,4.000000
N,1.120000,0.069374,1.000000,6.000000
N,0.457627,0.082427,0.000000,2.000000
N,1.391304,0.071794,1.000000,4.000000
N,1.000000,0.081643,2.000000,4.000000
N,2.038461,0.062270,26.000000,12.000000
N,1.000000,0.072383,1.000000,4.000000
N,0.851852,0.075786,0.000000,4.000000
N,1.037037,0.075758,1.000000,4.000000
N,0.957627,0.040474,131.000000,6.000000
N,1.212121,0.079610,2.000000,2.000000
N,0.793103,0.107969,0.000000,2.000000
N,0.735294,0.073450,0.000000,2.000000
N,1.034483,0.079127,1.000000,2.000000
N,1.130435,0.085375,1.000000,2.000000
N,2.173913,0.082287,1.000000,4.000000
N,0.727273,0.083718,0.000000,4.000000
N,0.677419,0.101770,1.000000,2.000000
N,1.000000,0.072923,1.000000,6.000000
N,2.045455,0.078500,1.000000,6.000000
N,1.631579,0.115287,2.000000,4.000000
N,0.909091,0.093644,2.000000,4.000000
N,0.909091,0.074756,1.000000,4.000000
N,0.954545,0.109608,0.000000,2.000000
N,1.086957,0.096225,2.000000,4.000000
N,1.227273,0.086603,1.000000,2.000000
N,0.920000,0.101369,0.000000,4.000000
N,1.100000,0.077455,1.000000,4.000000
N,0.742574,0.038228,12.000000,8.000000
N,0.952381,0.070510,0.000000,6.000000
N,1.142857,0.109397,1.000000,2.000000
N,0.952381,0.067586,0.000000,6.000000
N,1.041667,0.059774,1.000000,6.000000
N,0.651163,0.072751,1.000000,2.000000
N,0.642857,0.085887,0.000000,4.000000
N,0.823009,0.046361,165.000000,6.000000
N,0.696970,0.066372,1.000000,4.000000
N,0.636364,0.048665,3.000000,4.000000
N,1.142857,0.065764,1.000000,6.000000
N,0.694444,0.100000,0.000000,2.000000
N,4.961240,0.052220,117.000000,10.000000
N,1.500000,0.060335,1224.000000,2.000000
N,0.952381,0.108432,1.000000,2.000000
N,0.807692,0.072600,1.000000,4.000000
N,0.961538,0.093137,4.000000,4.000000
N,1.628571,0.047170,8.000000,8.000000
N,1.583333,0.078680,1.000000,4.000000
N,1.000000,0.091538,1.000000,2.000000
N,26.173914,0.042998,31.000000,34.000000
N,0.562500,0.054908,5.000000,2.000000
N,0.840000,0.076922,1.000000,4.000000
N,1.827586,0.073663,6.000000,10.000000
N,0.814815,0.087726,4.000000,4.000000
N,0.687500,0.065713,1.000000,4.000000
N,0.281250,0.041097,5.000000,2.000000
N,0.555556,0.068900,1.000000,4.000000
N,0.682243,0.024722,43.000000,10.000000
